153 164 0.0
153 158 0.00023148148102336563
153 164 0.0030092592587607214
154 167 0.004398148148538894
149 155 0.005324074074451346
173 174 0.00717592592627625
170 171 0.0074074074072996154
77 110 0.007638888888322981
150 164 0.007870370371165336
44 61 0.008101851852188702
151 164 0.008333333333212067
158 174 0.008333333333212067
44 61 0.008333333333212067
163 173 0.008333333333212067
156 158 0.008564814814235433
44 61 0.008564814814235433
163 173 0.008564814814235433
151 164 0.008796296297077788
44 61 0.009027777778101154
149 157 0.009027777778101154
163 173 0.009027777778101154
23 74 0.009027777778101154
151 164 0.009027777778101154
151 164 0.00925925925912452
149 157 0.00925925925912452
44 61 0.00925925925912452
163 173 0.00925925925912452
151 164 0.009490740740147885
163 173 0.009490740740147885
163 173 0.00972222222299024
62 70 0.009953703704013606
8 70 0.010185185185036971
30 33 0.010185185185036971
62 70 0.010185185185036971
163 173 0.010185185185036971
42 71 0.010185185185036971
62 70 0.010416666666060337
42 71 0.010416666666060337
163 173 0.010648148148902692
42 71 0.010648148148902692
23 74 0.010879629629926058
163 173 0.010879629629926058
42 71 0.010879629629926058
163 173 0.011111111110949423
42 71 0.011111111110949423
42 71 0.011342592591972789
8 21 0.011574074074815144
62 70 0.011574074074815144
42 71 0.011574074074815144
62 70 0.01180555555583851
30 33 0.01180555555583851
42 71 0.01180555555583851
62 70 0.012037037036861875
42 71 0.012037037036861875
8 21 0.01226851851788524
62 70 0.01226851851788524
42 71 0.01226851851788524
8 21 0.012500000000727596
62 70 0.012500000000727596
163 173 0.012500000000727596
42 71 0.012500000000727596
62 70 0.012731481481750961
163 173 0.012731481481750961
42 71 0.012731481481750961
62 70 0.012962962962774327
163 173 0.012962962962774327
163 173 0.013194444443797693
62 70 0.013425925926640048
62 70 0.013657407407663413
62 70 0.013888888888686779
62 70 0.014120370369710145
42 71 0.014120370369710145
62 70 0.0143518518525525
62 70 0.014583333333575865
62 70 0.014814814814599231
62 70 0.015046296295622597
62 70 0.015277777778464952
163 173 0.015277777778464952
62 70 0.015509259259488317
62 70 0.015740740740511683
163 173 0.015740740740511683
62 70 0.016203703704377403
62 70 0.01643518518540077
62 70 0.016666666666424135
62 70 0.01689814814926649
62 70 0.017129629630289855
42 71 0.017129629630289855
62 70 0.01736111111131322
42 71 0.01736111111131322
62 70 0.017592592592336587
62 70 0.018055555556202307
62 70 0.018287037037225673
30 33 0.019212962963138125
163 173 0.019212962963138125
62 70 0.01944444444416149
30 33 0.01944444444416149
62 70 0.019675925927003846
62 70 0.01990740740802721
62 70 0.020601851852916298
62 70 0.021296296295986394
164 171 0.021296296295986394
42 71 0.021296296295986394
62 70 0.02152777777882875
164 171 0.02152777777882875
42 71 0.02152777777882875
164 171 0.021759259259852115
42 71 0.021759259259852115
41 47 0.02199074074087548
62 70 0.02199074074087548
42 71 0.02199074074087548
62 70 0.022222222221898846
62 70 0.0224537037047412
164 171 0.0224537037047412
42 71 0.0224537037047412
62 70 0.022685185185764567
42 71 0.022685185185764567
62 70 0.022916666666787933
62 70 0.023148148147811298
42 71 0.023148148147811298
149 157 0.02361111111167702
14 47 0.023842592592700385
14 47 0.02407407407372375
11 45 0.02407407407372375
42 71 0.02407407407372375
42 71 0.024305555556566105
45 74 0.02453703703758947
70 74 0.02453703703758947
42 71 0.02453703703758947
11 74 0.02453703703758947
8 45 0.02453703703758947
8 21 0.024768518518612836
42 71 0.024768518518612836
153 174 0.024999999999636202
42 71 0.024999999999636202
14 47 0.025231481482478557
42 71 0.025231481482478557
11 45 0.025231481482478557
8 45 0.025231481482478557
14 47 0.025462962963501923
11 45 0.025462962963501923
11 45 0.02569444444452529
149 157 0.025925925925548654
11 45 0.025925925925548654
42 71 0.025925925925548654
8 45 0.02615740740839101
42 71 0.02615740740839101
149 157 0.02615740740839101
23 74 0.02615740740839101
153 174 0.026388888889414375
30 33 0.026388888889414375
23 74 0.026388888889414375
23 74 0.02662037037043774
8 45 0.026851851851461106
23 74 0.026851851851461106
149 157 0.026851851851461106
42 71 0.026851851851461106
41 47 0.02708333333430346
23 74 0.02708333333430346
149 157 0.027314814815326827
23 74 0.027314814815326827
11 45 0.027314814815326827
163 173 0.027314814815326827
42 71 0.027314814815326827
23 74 0.027546296296350192
42 71 0.027546296296350192
42 71 0.027777777777373558
11 45 0.027777777777373558
23 74 0.027777777777373558
41 47 0.028009259260215913
153 174 0.028009259260215913
11 45 0.028009259260215913
23 74 0.028009259260215913
41 47 0.02824074074123928
11 45 0.02824074074123928
40 71 0.02824074074123928
23 74 0.02824074074123928
158 174 0.02824074074123928
153 174 0.02824074074123928
42 71 0.02824074074123928
41 47 0.028472222222262644
11 45 0.028472222222262644
23 74 0.028472222222262644
158 162 0.028472222222262644
158 174 0.028472222222262644
42 71 0.028472222222262644
23 74 0.02870370370328601
42 71 0.02870370370328601
156 158 0.028935185186128365
152 168 0.028935185186128365
163 173 0.028935185186128365
42 71 0.028935185186128365
153 174 0.02916666666715173
11 45 0.02916666666715173
152 168 0.02916666666715173
41 47 0.029398148148175096
42 71 0.029398148148175096
41 47 0.029629629629198462
153 174 0.029629629629198462
23 74 0.029629629629198462
41 47 0.029861111112040817
163 173 0.029861111112040817
23 74 0.029861111112040817
156 158 0.030092592593064182
41 47 0.030092592593064182
160 168 0.030092592593064182
155 169 0.030092592593064182
23 74 0.030092592593064182
160 168 0.030324074074087548
155 169 0.030324074074087548
62 70 0.030324074074087548
23 74 0.030324074074087548
41 47 0.030555555555110914
160 168 0.030555555555110914
23 74 0.030555555555110914
41 47 0.03078703703795327
23 74 0.03078703703795327
41 47 0.031018518518976634
163 173 0.031018518518976634
